INDEX-1	INDEX-2	TMP-PMI-VALUE	PMI-VALUE	TMP-ALT-PMI-VALUE	ALT-PMI-VALUE
760	422	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
17	1290	278.0000001668	2.4440447962	3.1519274376	0.4985762108
681	1176	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
170	1278	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
7	3	7.4331554725	0.8711732166	0.0766093474	-1.1157182372
573	682	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1130	0	55.5999961692	1.7450747617	0.6991951710	-0.1554015798
416	884	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
7	14	36.1038955846	1.5575540645	0.3820780649	-0.4178478944
1389	533	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1033	26	347.5000050388	2.5409548152	3.9601139601	0.5977076838
443	421	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
436	649	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
365	715	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
903	665	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
697	658	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
191	638	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
115	2	38.6111137581	1.5867123293	0.4109994086	-0.3861588030
262	143	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
556	1253	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
414	902	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
649	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1128	73	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1094	1127	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
531	333	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
361	850	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
541	12	198.5714294792	2.2979167622	2.2383252818	0.3499232001
600	318	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
42	548	463.3333293178	2.6658935418	5.3256704981	0.7263742929
58	63	347.5000291900	2.5409548454	3.8504155125	0.5855075984
32	858	463.3333293178	2.6658935418	5.3256704981	0.7263742929
678	796	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
98	518	695.0000100775	2.8419848109	8.1286549708	0.9100186899
86	890	695.0000100775	2.8419848109	8.1286549708	0.9100186899
105	301	695.0000100775	2.8419848109	8.1286549708	0.9100186899
20	7	25.2727285653	1.4026521330	0.2626606198	-0.5806050353
961	112	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1	596	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
1198	49	463.3333293178	2.6658935418	5.3256704981	0.7263742929
425	1001	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
212	9	154.4444454912	2.1887722938	1.7353308365	0.2393822842
194	567	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
168	1373	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1361	939	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
312	508	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
27	1090	347.5000050388	2.5409548152	3.9601139601	0.5977076838
194	765	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
714	274	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
631	789	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
923	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
922	32	463.3333293178	2.6658935418	5.3256704981	0.7263742929
690	303	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
190	900	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
618	1203	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
171	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
1356	149	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
301	838	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1234	541	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1171	523	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1074	140	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1	585	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
265	633	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1250	12	198.5714294792	2.2979167622	2.2383252818	0.3499232001
1172	437	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
856	746	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
829	824	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
861	591	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
896	816	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
285	1323	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
15	140	99.2857216399	1.9968867967	1.0758513932	0.0317522866
651	136	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1317	1314	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
675	724	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
220	14	198.5714294792	2.2979167622	2.2383252818	0.3499232001
210	236	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
182	1192	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
766	49	463.3333293178	2.6658935418	5.3256704981	0.7263742929
245	494	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
283	9	154.4444454912	2.1887722938	1.7353308365	0.2393822842
657	16	231.6666646589	2.3648635461	2.6177024482	0.4179202792
867	361	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
719	141	695.0000100775	2.8419848109	8.1286549708	0.9100186899
810	136	695.0000100775	2.8419848109	8.1286549708	0.9100186899
802	384	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
0	594	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
19	5	18.5333343749	1.2679535613	0.1916712631	-0.7174429952
17	67	139.0000097439	2.1430148307	1.4930182599	0.1740651193
286	15	198.5714294792	2.2979167622	2.2712418301	0.3562633781
6	408	126.3636358007	2.1016221132	1.4300411523	0.1553485353
926	1230	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1299	540	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1302	535	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1278	1279	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
662	1237	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1120	57	695.0000100775	2.8419848109	8.1286549708	0.9100186899
6	386	126.3636358007	2.1016221132	1.4300411523	0.1553485353
16	76	115.8333403799	2.0638335806	1.2399643176	0.0934091877
653	41	463.3333293178	2.6658935418	5.3256704981	0.7263742929
1087	981	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1090	888	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1302	436	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
672	938	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
669	1031	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
319	203	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1235	411	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
319	192	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
297	874	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1166	755	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1244	121	695.0000100775	2.8419848109	8.5802469136	0.9334997857
0	561	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
115	508	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1315	1310	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1081	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
0	539	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
7	322	126.3636358007	2.1016221132	1.4300411523	0.1553485353
5	384	92.6666667223	1.9669235415	1.0435435435	0.0185105754
102	20	139.0000097439	2.1430148307	1.4930182599	0.1740651193
192	750	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
186	936	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
72	950	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1251	1236	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
297	907	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
326	8	139.0000000834	2.1430148005	1.5759637188	0.1975462151
754	432	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
21	1342	347.5000050388	2.5409548152	4.0643274854	0.6089886942
26	1187	347.5000050388	2.5409548152	3.9601139601	0.5977076838
853	14	198.5714294792	2.2979167622	2.2383252818	0.3499232001
846	1100	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
761	226	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
769	22	694.9999617750	2.8419847807	9.1447368421	0.9611712123
850	107	695.0000100775	2.8419848109	8.5802469136	0.9334997857
754	267	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
63	29	173.7500145950	2.2399248497	1.8758434548	0.2731965923
787	761	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
192	772	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1106	414	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
103	0	13.9000009744	1.1430148307	0.1469034031	-0.8329681434
916	141	695.0000100775	2.8419848109	8.1286549708	0.9100186899
9	271	154.4444454912	2.1887722938	1.7353308365	0.2393822842
1132	477	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1136	353	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1126	663	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
131	1	24.8214302868	1.3948268033	0.2631578947	-0.5797835967
1103	518	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
713	250	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
701	6	126.3636358007	2.1016221132	1.4300411523	0.1553485353
780	989	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
759	90	695.0000100775	2.8419848109	8.1286549708	0.9100186899
101	84	347.5000291900	2.5409548454	3.8504155125	0.5855075984
111	654	695.0000100775	2.8419848109	8.1286549708	0.9100186899
10	196	173.7499995005	2.2399248120	1.9800569801	0.2966776881
12	134	99.2857216399	1.9968867967	1.0602593440	0.0254121086
279	144	695.0000100775	2.8419848109	8.1286549708	0.9100186899
636	502	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1260	935	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
615	1164	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
899	690	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
523	251	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1295	719	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
318	201	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
968	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
934	1059	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
720	1288	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
235	892	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
924	1358	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1226	712	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1103	540	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
5	373	92.6666667223	1.9669235415	1.0435435435	0.0185105754
8	280	139.0000000834	2.1430148005	1.5759637188	0.1975462151
7	311	126.3636358007	2.1016221132	1.4300411523	0.1553485353
133	1216	695.0000100775	2.8419848109	8.1286549708	0.9100186899
0	528	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
853	3	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
765	135	695.0000100775	2.8419848109	8.1286549708	0.9100186899
756	414	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
842	1202	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
691	943	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
682	573	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1298	615	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
450	83	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
507	780	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1222	726	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
27	1266	694.9999617750	2.8419847807	9.1447368421	0.9611712123
816	1084	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
67	15	99.2857216399	1.9968867967	1.0758513932	0.0317522866
52	480	463.3333293178	2.6658935418	5.3256704981	0.7263742929
781	837	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
808	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
0	462	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
692	65	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
724	129	695.0000100775	2.8419848109	8.1286549708	0.9100186899
30	1184	463.3333293178	2.6658935418	6.4351851852	0.8085610491
879	1167	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
107	107	347.5000291900	2.5409548454	4.2901234568	0.6324697900
1	453	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
522	293	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
441	384	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1139	304	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1114	375	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
5	285	185.3333205639	2.2679535069	2.3639455782	0.3736374742
0	440	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
702	800	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
134	7	63.1818222915	1.8005921477	0.6773879142	-0.1691625562
1354	13	198.5714294792	2.2979167622	2.2712418301	0.3562633781
1319	1098	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1	420	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
0	451	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1049	1080	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1151	1308	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
453	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
161	491	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1068	447	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
4	371	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
100	1072	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1247	1305	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1140	284	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1111	446	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1015	694	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1037	12	198.5714294792	2.2979167622	2.2383252818	0.3499232001
1100	787	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
694	1015	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
90	612	695.0000100775	2.8419848109	8.1286549708	0.9100186899
775	968	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
68	39	231.6666807597	2.3648635763	2.5226860254	0.4018632014
73	1128	695.0000100775	2.8419848109	8.1286549708	0.9100186899
254	1095	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1191	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
1286	52	463.3333293178	2.6658935418	5.3256704981	0.7263742929
218	1254	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1085	1241	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1360	1256	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
32	1144	463.3333293178	2.6658935418	5.3256704981	0.7263742929
158	628	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1175	487	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1073	259	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1353	121	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
140	1175	695.0000100775	2.8419848109	8.1286549708	0.9100186899
155	710	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
771	1125	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1323	930	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1136	430	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1125	771	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1294	574	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
0	473	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
54	54	347.5000291900	2.5409548454	4.2901234568	0.6324697900
51	147	463.3333293178	2.6658935418	5.9401709402	0.7737989428
22	1046	347.5000050388	2.5409548152	3.9601139601	0.5977076838
65	0	13.9000009744	1.1430148307	0.1550647033	-0.8094870475
22	1333	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1315	1189	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1319	1065	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
145	910	695.0000100775	2.8419848109	8.1286549708	0.9100186899
258	3	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
221	1150	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
155	600	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
950	607	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
531	124	695.0000100775	2.8419848109	8.1286549708	0.9100186899
535	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
412	1173	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1242	1361	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
968	137	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1152	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1122	930	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1023	479	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1012	820	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
282	172	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
280	234	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
91	548	695.0000100775	2.8419848109	8.1286549708	0.9100186899
12	2	33.0952385021	1.5197655152	0.3536295794	-0.4514514155
131	1355	695.0000100775	2.8419848109	8.1286549708	0.9100186899
266	690	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
13	1314	198.5714294792	2.2979167622	2.2712418301	0.3562633781
1355	1356	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
930	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
131	1366	695.0000100775	2.8419848109	8.1286549708	0.9100186899
698	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
47	238	926.6665942322	2.9669235073	12.8703703704	1.1095910448
136	0	27.8000000167	1.4440447962	0.3107534093	-0.5075840980
767	1326	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
228	955	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1	354	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
247	377	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
279	243	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
135	42	231.6666807597	2.3648635763	2.5226860254	0.4018632014
97	351	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1139	370	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
596	200	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
770	1211	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
862	494	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
871	215	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
800	292	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
775	1067	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
914	512	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
889	1287	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1267	619	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
13	4	23.3613443581	1.3684978312	0.2469793888	-0.6073392885
